,A,I,P,T,U,dates,Total,E
130,0.14302511127907952,0.2700092382632065,0.31922398589065254,0.19022423784328546,0.07751742672377593,2005Q1,23814.0,0.509448223733938
131,0.13808158198861448,0.26614732696999527,0.3227753285108933,0.19950348842186363,0.07349227410863331,2005Q2,23363.0,0.5222788169327569
132,0.13754450745087696,0.2617257901446217,0.3273550485735637,0.20853663897314167,0.06483801485779594,2005Q3,22749.0,0.5358916875467054
133,0.1387735477949211,0.26133135189475065,0.3289479435290004,0.20079548931334412,0.07015166746798374,2005Q4,22879.0,0.5297434328423445
134,0.13824826182804817,0.26716974732915044,0.33165168729862643,0.19425131422757333,0.06867898931660166,2006Q1,23588.0,0.5259030015261997
135,0.14031280707500818,0.2644529970520799,0.3315181788404848,0.20082705535538814,0.06288896167703897,2006Q2,24424.0,0.5323452341958729
136,0.1342860714136911,0.2606974709387109,0.3360276655139369,0.20778300904128993,0.06120578309237115,2006Q3,24001.0,0.5438106745552269
137,0.13482076330822088,0.2664541766702542,0.33897673648480836,0.20163092971272456,0.05811739382399205,2006Q4,24158.0,0.5406076661975329
138,0.1340667311411992,0.27067214700193426,0.34368955512572535,0.19100580270793036,0.06056576402321083,2007Q1,24816.0,0.5346953578336557
139,0.13570203772381068,0.2674562347968258,0.3456155042469195,0.19511903337719824,0.05610718985524584,2007Q2,25077.0,0.5407345376241177
140,0.13744584442942884,0.2603044636114313,0.3454429826304702,0.19825907230017092,0.058547637028498745,2007Q3,25159.0,0.5437020549306412
141,0.13947389334816818,0.26595406500834456,0.3484860526106652,0.1835015497099261,0.06258443932289597,2007Q4,25166.0,0.5319876023205913
142,0.14102411785671853,0.26505880955209693,0.35004554275078215,0.17286444101223714,0.07100708882816523,2008Q1,25251.0,0.5229099837630193
143,0.13900529769905906,0.2617616826124773,0.3548667668221713,0.1669961255633747,0.07737012730291769,2008Q2,25294.0,0.521862892385546
144,0.13888777835525526,0.2557869907648023,0.3502978451205373,0.16831247751169393,0.08671490824771119,2008Q3,25013.0,0.5186103226322313
145,0.1379996023066216,0.2668522569099224,0.3386756810499105,0.1477430900775502,0.10872936965599522,2008Q4,25145.0,0.48641877112746074
146,0.1256418485237484,0.27073973042362004,0.3399390243902439,0.12672496790757382,0.13695442875481387,2009Q1,24928.0,0.46666399229781774
147,0.12096449561226955,0.2731261573142259,0.3371709202157636,0.12410433942516706,0.14463408743257386,2009Q2,24842.0,0.4612752596409307
148,0.12125912753963149,0.27569898982255686,0.3298777950134312,0.12984752752449774,0.14331656009988272,2009Q3,26431.0,0.45972532253792897
149,0.11820087669144273,0.2842767295597484,0.32319420621307415,0.12403278063655422,0.15029540689918047,2009Q4,26235.0,0.44722698684962836
150,0.11799319857857934,0.28401665966145734,0.3184058690917428,0.11558595391845937,0.16399831874976117,2010Q1,26171.0,0.4339918230102021
151,0.11585793286081471,0.27907157878339434,0.31988472622478387,0.12068696939013943,0.16449879274086768,2010Q2,25678.0,0.44057169561492326
152,0.11658700932382669,0.2745436026012693,0.3163049439786884,0.1297892345059939,0.16277520959022174,2010Q3,25526.0,0.4460941784846823
153,0.11408234692673719,0.2850682291871485,0.3084273860552912,0.12300916276691966,0.16941287506390343,2010Q4,25429.0,0.4314365488222109
154,0.11356019084420961,0.28733094120894287,0.3059027640865896,0.11588659753164307,0.1773195063286148,2011Q1,25361.0,0.4217893616182327
155,0.11428347013313435,0.2833915877940541,0.30660173585202055,0.11879982720025134,0.17692337902053962,2011Q2,25463.0,0.42540156305227195
156,0.1131518006867364,0.2770901541164258,0.3032819611914078,0.12764513295536214,0.17883095105006788,2011Q3,25046.0,0.43092709414676994
157,0.11414141414141414,0.2827878787878788,0.2955151515151515,0.1168080808080808,0.19074747474747475,2011Q4,24750.0,0.4123232323232323
158,0.11385982852198537,0.2869896955871942,0.29001809171713994,0.10296546841815464,0.20616691575552584,2012Q1,25426.0,0.39298356013529456
159,0.11417353444254393,0.28063287202612347,0.289807183952729,0.1024335251127352,0.21295288446586844,2012Q2,25724.0,0.39224070906546415
160,0.11683260734287493,0.27609676415681395,0.2835640945861854,0.1096764156813939,0.2138301182327318,2012Q3,25712.0,0.39324051026757934
161,0.11320244260647755,0.2874313983149107,0.2773827007807065,0.09805209863183119,0.22393135966607405,2012Q4,25874.0,0.37543479941253766
162,0.11450470328649402,0.29001664537606936,0.27019703480044904,0.089226957767197,0.23605465876979057,2013Q1,25833.0,0.359423992567646
163,0.1142163287333282,0.287448924523938,0.26933158584534733,0.09737105851514918,0.2316321023822373,2013Q2,25942.0,0.3667026443604965
164,0.1148711943793911,0.27736143637782984,0.267408274785324,0.1113583138173302,0.2290007806401249,2013Q3,25620.0,0.37876658860265416
165,0.11308099627377917,0.2887232790743283,0.2662875073543832,0.1021768974308688,0.22973131986664053,2013Q4,25495.0,0.368464404785252
166,0.1113145082765336,0.2956572541382668,0.26407010710808176,0.09857838364167477,0.23037974683544304,2014Q1,25675.0,0.3626484907497566
167,0.1122990479163415,0.28831746527235835,0.2715389417824255,0.10792882784454502,0.21991571718432965,2014Q2,25628.0,0.3794677696269705
168,0.11465093411996066,0.28015732546705996,0.27256637168141595,0.12208456243854474,0.2105408062930187,2014Q3,25425.0,0.39465093411996066
169,0.11574601926479261,0.2861411440927855,0.27183015529781795,0.11279732651857677,0.21348535482602712,2014Q4,25435.0,0.3846274818163947
170,0.11476184848126698,0.2894062955521412,0.27687822558405234,0.11070401449789229,0.20824961588464722,2015Q1,25383.0,0.3875822400819446
171,0.11512859899956675,0.29028319350899995,0.27921540824766633,0.11973689393044232,0.19563590531332467,2015Q2,25389.0,0.3989523021781086
172,0.11580125514650037,0.2812887236679058,0.28376703841387857,0.13250989327257465,0.1866330894991406,2015Q3,25017.0,0.4162769316864532
173,0.11589764255490631,0.29095305258915977,0.2816844650413057,0.12657666733830344,0.1848881724763248,2015Q4,24815.0,0.4082611323796091
174,0.11728420278606153,0.29261816250663836,0.2822010703051595,0.12386126884268148,0.18403529555945913,2016Q1,24479.0,0.406062339147841
175,0.11745953898970084,0.28715056400196176,0.285883603073402,0.13098741213012915,0.17851888180480627,2016Q2,24468.0,0.41687101520353115
176,0.11768813670719684,0.2813835031219192,0.28466973381531385,0.14451199474203089,0.17174663161353926,2016Q3,24344.0,0.4291817285573447
177,0.11752252065258001,0.2876416621694549,0.2892606583917971,0.13798829341193075,0.1675868653742372,2016Q4,24089.0,0.42724895180372785
178,0.11686254897057598,0.2909894140201717,0.29519879969992496,0.1313661748770526,0.16558306243227475,2017Q1,23994.0,0.42656497457697756
179,0.11734104046242774,0.28860445912469035,0.3046242774566474,0.13744838976052848,0.15198183319570602,2017Q2,24220.0,0.44207266721717586
180,0.1189621746483521,0.2813183186899311,0.3067689642370994,0.15068267128655694,0.14226787113806047,2017Q3,24243.0,0.4574516355236563
181,0.11506680369989722,0.29035971223021584,0.31033915724563205,0.14318602261048305,0.14104830421377185,2017Q4,24325.0,0.4535251798561151
182,0.11544735339694968,0.2939401353886306,0.30951798385123563,0.13844710871870158,0.1426474186444825,2018Q1,24522.0,0.4479650925699372
183,0.11649618444552687,0.28636954050982305,0.3179087514206852,0.1457622990745251,0.13346322454943985,2018Q2,24636.0,0.46367105049521024
184,0.11733028720626631,0.28129079634464754,0.31759954308093996,0.15702513054830286,0.12675424281984335,2018Q3,24512.0,0.4746246736292428
185,0.1174877743200097,0.28545447197187085,0.32081800913389646,0.1492947500303116,0.12694499454391142,2018Q4,24743.0,0.4701127591642081
186,0.11567013636730412,0.29427902848382154,0.32449770031469377,0.14076494795449043,0.12478818687969015,2019Q1,24786.0,0.46526264826918423
187,0.11675333116672083,0.2875771855703607,0.3276324341891453,0.14665258368540787,0.1213844653883653,2019Q2,24616.0,0.4742850178745531
188,0.11654395313834764,0.2801122727087825,0.33201806126184763,0.15465972419965016,0.11666598869137208,2019Q3,24583.0,0.48667778546149776
189,0.11683584745419986,0.2850729971286448,0.33392647713026247,0.14506409997169087,0.119100578315202,2019Q4,24727.0,0.4789905771019533
190,0.11703894378477124,0.29598106784023914,0.3344266378809267,0.13497467408453043,0.11757867640953251,2020Q1,24086.0,0.4694013119654571
191,0.11509748814333391,0.31828561391182153,0.33005445283681717,0.11399964869137537,0.12256279641665203,2020Q2,22772.0,0.4440541015281925
192,0.11344593112524677,0.2865540688747532,0.334283834174161,0.13090590041675806,0.13481026540908095,2020Q3,22795.0,0.46518973459091906
193,0.11707590730591637,0.28459845509860615,0.33746170111768004,0.13071246709532647,0.130151469382471,2020Q4,23173.0,0.4681741682130065
194,0.11689696538854578,0.29377526991602615,0.3363398053938775,0.12129559692540098,0.13169236237614965,2021Q1,22507.0,0.45763540231927846
195,0.11889362873262695,0.2817301958625751,0.3413146185954773,0.1319205541030228,0.12614100270629788,2021Q2,21801.0,0.4732351726985001
196,0.12100840336134454,0.2634813925570228,0.3515486194477791,0.1436734693877551,0.12028811524609843,2021Q3,20825.0,0.4952220888355342
197,0.12346212995001922,0.2783064206074587,0.34779892349096503,0.1389850057670127,0.1114475201845444,2021Q4,20808.0,0.4867839292579777
198,0.11755303690787562,0.2761794052116633,0.36297587910491136,0.13063063063063063,0.11266104814491912,2022Q1,20646.0,0.493606509735542
199,0.12134964483030782,0.26933701657458564,0.380327545382794,0.12337213891081295,0.1056136543014996,2022Q2,20272.0,0.5036996842936069
200,0.12063698733036206,0.25724873554008715,0.3994190996043868,0.12073714257098503,0.10195803495417897,2022Q3,19969.0,0.5201562421753718
201,0.11853231326756594,0.2689249043688343,0.4082444131266358,0.09829877189450373,0.10599959734246024,2022Q4,19868.0,0.5065431850211395
